File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random2_5_0,8737,5,0,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5563,13,12,3705,89759,SAT,273.5291,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5208333333333334,70.83,4337.5,,13,12,3705,89759,SAT,396.8519,96,96,4,93,3,92,0.57,0.04,0.97,0.10,0.50,0.50,0.5263741134751774
Random2_5_9,8737,5,9,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5588,13,12,3705,89759,SAT,286.2577,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5208333333333334,70.83,4337.5,,13,12,3705,89759,SAT,402.5423,96,96,4,93,3,92,0.57,0.04,0.97,0.10,0.50,0.50,0.5263741134751774
Random2_9_600,4434,9,600,12 states,12 symbols,12446,13,0,5514,12,0,0,0,1052.6362,13,12,73723,2332003,SAT,780.2175,2400.0,2400.0,1813.0,2376.0,24.0,587.0,0.99,0.76,0.99,0.9,0.9,0.9,0.9583333333333334,100.0,0.0,,,,,,,,,,,,,,,,,,,,
Random2_9_300,3485,9,300,12 states,12 symbols,6212,13,0,2896,12,0,0,0,135.565,13,12,39689,1240297,SAT,641.1562,1200.0,1200.0,1200.0,1200.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,13,12,39689,1240297,SAT,838.7481,1200,1200,1200,1200,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random2_4_37,8332,4,37,12 states,12 symbols,574,16,1,258,12,278,0,0,3.5935,13,12,5395,141603,SAT,353.3077,148.0,148.0,1.0,148.0,0.0,147.0,1.0,0.01,1.0,0.0,0.5,0.5,0.5747282608695652,94.12,1635.29,,13,12,5395,141603,SAT,416.2459,148,148,22,145,3,126,0.88,0.15,0.98,0.30,0.60,0.60,0.6527039007092199
Random2_4_9,8332,4,9,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.6517,13,12,3705,89759,SAT,336.116,96.0,96.0,1.0,96.0,0.0,95.0,1.0,0.01,1.0,0.0,0.5,0.5,0.5208333333333334,70.83,4337.5,,13,12,3705,89759,SAT,380.9048,96,96,8,95,1,88,0.89,0.08,0.99,0.20,0.50,0.50,0.5263741134751774
Random2_8_150,7526,8,150,12 states,12 symbols,3020,12,0,1474,12,12,0,0,28.9355,13,12,21203,646985,SAT,666.3967,600.0,600.0,213.0,600.0,0.0,387.0,1.0,0.35,1.0,0.5,0.7,0.7,0.9375,100.0,100.0,,13,12,21203,646985,SAT,727.0564,600,600,253,593,7,347,0.97,0.42,0.99,0.60,0.70,0.70,0.9166666666666666
Random2_3_0,9989,3,0,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.6355,13,12,3705,89759,SAT,372.7346,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5263741134751774,70.83,4337.5,,13,12,3705,89759,SAT,387.6986,96,96,4,95,1,92,0.80,0.04,0.99,0.10,0.50,0.50,0.5263741134751774
Random2_8_37,7526,8,37,12 states,12 symbols,570,36,8,280,12,1935,0,0,19.6835,24,22,12811,565593,TIMEOUT,3251.6283,,,,,,,,-1.0,-1.0,-1.0,,-1.0,-1.0,81.82,4397.73,,24,22,12811,565593,TIMEOUT,3437.4190,,,,,,,,,,,,,
Random2_7_300,216,7,300,12 states,12 symbols,6197,14,0,2812,12,0,0,0,164.5515,13,12,38597,1205607,SAT,678.7409,1200.0,1200.0,1200.0,1200.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,13,12,38597,1205607,SAT,833.0954,1200,1200,1200,1200,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random2_5_150,8737,5,150,12 states,12 symbols,3042,13,0,1380,12,31,0,0,32.45,13,12,19981,608125,SAT,688.5025,600.0,600.0,263.0,600.0,0.0,337.0,1.0,0.44,1.0,0.6,0.7,0.7,0.9375,100.0,238.46,,13,12,19981,608125,SAT,718.1913,600,600,89,596,4,511,0.96,0.15,0.99,0.30,0.60,0.60,0.8958333333333334
Random2_1_600,1240,1,600,12 states,12 symbols,12444,13,0,5752,12,0,0,0,1656.0797,13,12,76817,2431249,SAT,985.2433,2400.0,2400.0,2400.0,2400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,
Random2_2_0,8690,2,0,12 states,12 symbols,274,17,7,128,12,1041,0,0,2.6359,13,12,3705,89759,SAT,336.2965,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5208333333333334,70.83,4337.5,,13,12,3705,89759,SAT,388.8238,96,96,1,95,1,95,0.50,0.01,0.99,0.00,0.50,0.50,0.5263741134751774
Random2_3_37,9989,3,37,12 states,12 symbols,561,12,2,274,12,210,0,0,1.7377,13,12,5603,147261,SAT,354.7688,148.0,148.0,0.0,148.0,0.0,148.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5208333333333334,85.71,1500.0,,13,12,5603,147261,SAT,516.7036,148,148,10,140,8,138,0.56,0.07,0.95,0.10,0.50,0.50,0.5625
Random2_2_150,8690,2,150,12 states,12 symbols,3018,14,0,1355,12,19,0,0,40.4166,13,12,19656,598038,SAT,541.1543,600.0,600.0,600.0,600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,135.71,,13,12,19656,598038,SAT,669.2128,600,600,600,596,4,0,0.99,1.00,0.99,1.00,1.00,1.00,0.9791666666666666
Random2_2_75,8690,2,75,12 states,12 symbols,1403,12,0,669,12,41,0,0,7.2647,13,12,10738,311300,SAT,414.4705,300.0,300.0,249.0,299.0,1.0,51.0,1.0,0.83,1.0,0.9,0.9,0.9,0.9166666666666666,100.0,341.67,,13,12,10738,311300,SAT,633.8084,300,300,28,299,1,272,0.97,0.09,1.00,0.20,0.50,0.50,0.75
Random2_1_9,2970,1,9,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5803,13,12,3705,89759,SAT,372.379,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5263741134751774,70.83,4337.5,,13,12,3705,89759,SAT,395.8311,96,96,7,95,1,89,0.88,0.07,0.99,0.10,0.50,0.50,0.5263741134751774
Random2_9_150,3485,9,150,12 states,12 symbols,3020,15,0,1419,12,28,0,0,43.1703,13,12,20488,625064,SAT,650.518,600.0,600.0,600.0,600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,186.67,,13,12,20488,625064,SAT,710.7072,600,600,600,600,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random2_9_37,3485,9,37,12 states,12 symbols,562,20,4,237,12,477,0,0,3.7027,15,14,6270,185573,SAT,665.077,148.0,148.0,0.0,148.0,0.0,148.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3095238095238095,83.33,1987.5,,15,14,6270,185573,SAT,804.5267,148,148,4,147,1,144,0.80,0.03,0.99,0.10,0.50,0.50,0.30952380952380953
Random2_0_600,8965,0,600,12 states,12 symbols,12424,13,0,6115,12,0,0,0,1796.6052,13,12,81536,2582620,SAT,982.3157,2400.0,2400.0,2400.0,2400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,
Random2_8_600,893,8,600,12 states,12 symbols,12434,14,0,5428,12,0,0,0,2018.4954,13,12,72605,2296479,SAT,875.97,2400.0,2400.0,1814.0,2383.0,17.0,586.0,0.99,0.76,0.99,0.9,0.9,0.9,0.9791666666666666,100.0,0.0,,,,,,,,,,,,,,,,,,,,
Random2_1_75,2970,1,75,12 states,12 symbols,1402,13,0,701,12,149,0,0,6.0871,13,12,11154,324982,SAT,422.4336,300.0,300.0,44.0,297.0,3.0,256.0,0.94,0.15,0.99,0.3,0.6,0.6,0.8541666666666666,100.0,1146.15,,13,12,11154,324982,SAT,544.5375,300,300,93,294,6,207,0.94,0.31,0.98,0.50,0.60,0.60,0.8541666666666666
Random2_7_150,216,7,150,12 states,12 symbols,3022,12,0,1400,12,6,0,0,33.3059,13,12,20241,616127,SAT,500.8245,600.0,600.0,184.0,595.0,5.0,416.0,0.97,0.31,0.99,0.5,0.6,0.6,0.9166666666666666,100.0,50.0,,13,12,20241,616127,SAT,624.1796,600,600,333,589,11,267,0.97,0.56,0.98,0.70,0.80,0.80,0.875
Random2_9_18,3485,9,18,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.6027,13,12,3705,89759,SAT,335.9316,96.0,96.0,2.0,96.0,0.0,94.0,1.0,0.02,1.0,0.0,0.5,0.5,0.5208333333333334,70.83,4337.5,,13,12,3705,89759,SAT,387.9516,96,96,7,95,1,89,0.88,0.07,0.99,0.10,0.50,0.50,0.5263741134751774
Random2_4_300,8332,4,300,12 states,12 symbols,6221,12,0,3091,12,0,0,0,127.6473,13,12,42224,1321274,SAT,640.4097,1200.0,1200.0,1200.0,1200.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,13,12,42224,1321274,SAT,895.9079,1200,1200,1200,1200,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random2_2_18,8690,2,18,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.668,13,12,3705,89759,SAT,373.3084,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5263741134751774,70.83,4337.5,,13,12,3705,89759,SAT,394.3098,96,96,1,95,1,95,0.50,0.01,0.99,0.00,0.50,0.50,0.5263741134751774
Random2_4_75,8332,4,75,12 states,12 symbols,1416,14,1,699,12,57,0,0,7.1487,13,12,11128,324824,SAT,518.8163,300.0,300.0,17.0,298.0,2.0,283.0,0.89,0.06,0.99,0.1,0.5,0.5,0.7916666666666666,93.33,380.0,,13,12,11128,324824,SAT,508.9355,300,300,184,289,11,116,0.94,0.61,0.96,0.70,0.80,0.80,0.8333333333333334
Random2_7_75,216,7,75,12 states,12 symbols,1423,10,0,704,12,27,0,0,6.5453,13,12,11193,325219,SAT,641.1559,300.0,300.0,116.0,297.0,3.0,184.0,0.97,0.39,0.99,0.6,0.7,0.7,0.9375,100.0,270.0,,13,12,11193,325219,SAT,691.5174,300,300,162,294,6,138,0.96,0.54,0.98,0.70,0.80,0.80,0.875
Random2_9_0,3485,9,0,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5824,13,12,3705,89759,SAT,336.063,96.0,96.0,2.0,96.0,0.0,94.0,1.0,0.02,1.0,0.0,0.5,0.5,0.5208333333333334,70.83,4337.5,,13,12,3705,89759,SAT,374.5822,96,96,7,95,1,89,0.88,0.07,0.99,0.10,0.50,0.50,0.5263741134751774
Random2_8_300,7526,8,300,12 states,12 symbols,6209,13,0,2886,12,13,0,0,131.9621,13,12,39559,1236127,SAT,696.9977,1200.0,1200.0,1200.0,1194.0,6.0,0.0,1.0,1.0,0.99,1.0,1.0,1.0,0.9791666666666666,100.0,100.0,,13,12,39559,1236127,SAT,840.0012,1200,1200,1200,1189,11,0,0.99,1.00,0.99,1.00,1.00,1.00,0.9791666666666666
Random2_0_75,9327,0,75,12 states,12 symbols,1425,11,1,711,12,87,0,0,8.0961,14,13,12320,383950,SAT,876.6007,300.0,300.0,4.0,300.0,0.0,296.0,1.0,0.01,1.0,0.0,0.5,0.5,0.7077205882352942,91.67,725.0,,14,13,12320,383950,SAT,972.6631,300,300,21,296,4,279,0.84,0.07,0.99,0.10,0.50,0.50,0.6209935897435898
Random2_8_0,7526,8,0,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5346,13,12,3705,89759,SAT,334.9656,96.0,96.0,1.0,96.0,0.0,95.0,1.0,0.01,1.0,0.0,0.5,0.5,0.5208333333333334,70.83,4337.5,,13,12,3705,89759,SAT,391.3447,96,96,6,96,0,90,1.00,0.06,1.00,0.10,0.50,0.50,0.5263741134751774
Random2_0_18,9327,0,18,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5666,13,12,3705,89759,SAT,369.356,96.0,96.0,1.0,96.0,0.0,95.0,1.0,0.01,1.0,0.0,0.5,0.5,0.5263741134751774,70.83,4337.5,,13,12,3705,89759,SAT,395.6412,96,96,5,95,1,91,0.83,0.05,0.99,0.10,0.50,0.50,0.5263741134751774
Random2_5_18,8737,5,18,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5456,13,12,3705,89759,SAT,271.8325,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5208333333333334,70.83,4337.5,,13,12,3705,89759,SAT,394.6532,96,96,4,93,3,92,0.57,0.04,0.97,0.10,0.50,0.50,0.5263741134751774
Random2_5_37,8737,5,37,12 states,12 symbols,570,13,2,255,12,218,0,0,1.6899,13,12,5356,139676,SAT,355.1035,148.0,148.0,0.0,148.0,0.0,148.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6041666666666666,86.67,1453.33,,13,12,5356,139676,SAT,376.2902,148,148,1,148,0,147,1.00,0.01,1.00,0.00,0.50,0.50,0.6527039007092199
Random2_3_300,9989,3,300,12 states,12 symbols,6157,14,0,2751,12,0,0,0,181.7063,13,12,37804,1180170,SAT,715.4634,1200.0,1200.0,670.0,1180.0,20.0,530.0,0.97,0.56,0.98,0.7,0.8,0.8,0.9791666666666666,100.0,0.0,,13,12,37804,1180170,SAT,794.1538,1200,1200,893,1183,17,307,0.98,0.74,0.99,0.80,0.90,0.90,0.9583333333333334
Random2_6_18,1871,6,18,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.552,13,12,3705,89759,SAT,349.3672,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5263741134751774,70.83,4337.5,,13,12,3705,89759,SAT,379.3084,96,96,4,95,1,92,0.80,0.04,0.99,0.10,0.50,0.50,0.5263741134751774
Random2_6_37,1871,6,37,12 states,12 symbols,572,9,0,282,12,210,0,0,1.8099,12,11,5124,125078,SAT,311.0692,148.0,148.0,3.0,148.0,0.0,145.0,1.0,0.02,1.0,0.0,0.5,0.5,0.6534090909090908,100.0,2333.33,,12,11,5124,125078,SAT,323.9427,148,148,38,146,2,110,0.95,0.26,0.99,0.40,0.60,0.60,0.8276515151515151
Random2_2_37,8690,2,37,12 states,12 symbols,568,21,8,251,12,606,0,0,4.0631,16,15,7104,225711,SAT,1013.3758,148.0,148.0,0.0,148.0,0.0,148.0,0.0,0.0,0.0,0.0,0.5,0.0,0.43125,72.41,2089.66,,16,15,7104,225711,SAT,1108.8969,148,148,0,148,0,148,0.00,0.00,0.00,0.00,0.50,0.00,0.43125
Random2_6_0,1871,6,0,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.6451,13,12,3705,89759,SAT,486.8404,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5263741134751774,70.83,4337.5,,13,12,3705,89759,SAT,396.8793,96,96,4,95,1,92,0.80,0.04,0.99,0.10,0.50,0.50,0.5263741134751774
Random2_1_150,2970,1,150,12 states,12 symbols,3031,12,0,1459,12,77,0,0,28.015,13,12,21008,640730,SAT,641.4153,600.0,600.0,216.0,599.0,1.0,384.0,1.0,0.36,1.0,0.5,0.7,0.7,0.9166666666666666,100.0,641.67,,13,12,21008,640730,SAT,730.9206,600,600,381,595,5,219,0.99,0.64,0.99,0.80,0.80,0.80,0.9375
Random2_3_9,9989,3,9,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.556,13,12,3705,89759,SAT,370.7597,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5263741134751774,70.83,4337.5,,13,12,3705,89759,SAT,393.6950,96,96,4,95,1,92,0.80,0.04,0.99,0.10,0.50,0.50,0.5263741134751774
Random2_7_0,216,7,0,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5652,13,12,3705,89759,SAT,286.1127,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5208333333333334,70.83,4337.5,,13,12,3705,89759,SAT,392.7853,96,96,5,94,2,91,0.71,0.05,0.98,0.10,0.50,0.50,0.5263741134751774
Random2_8_18,7526,8,18,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5758,13,12,3705,89759,SAT,308.7968,96.0,96.0,1.0,96.0,0.0,95.0,1.0,0.01,1.0,0.0,0.5,0.5,0.5416666666666666,70.83,4337.5,,13,12,3705,89759,SAT,396.7317,96,96,6,96,0,90,1.00,0.06,1.00,0.10,0.50,0.50,0.5263741134751774
Random2_6_75,1871,6,75,12 states,12 symbols,1416,11,0,649,12,49,0,0,7.3768,12,11,9528,255939,SAT,335.7977,300.0,300.0,4.0,300.0,0.0,296.0,1.0,0.01,1.0,0.0,0.5,0.5,0.7840909090909092,100.0,445.45,,12,11,9528,255939,SAT,374.8513,300,300,50,297,3,250,0.94,0.17,0.99,0.30,0.60,0.60,0.7840909090909092
Random2_2_300,8690,2,300,12 states,12 symbols,6222,13,0,2926,12,0,0,0,142.7448,13,12,40079,1252807,SAT,598.5473,1200.0,1200.0,1200.0,1185.0,15.0,0.0,0.99,1.0,0.99,1.0,1.0,1.0,0.9791666666666666,100.0,0.0,,13,12,40079,1252807,SAT,860.1508,1200,1200,1200,1179,21,0,0.98,1.00,0.98,1.00,1.00,1.00,0.9791666666666666
Random2_1_0,2970,1,0,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.6127,13,12,3705,89759,SAT,306.967,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5416666666666666,70.83,4337.5,,13,12,3705,89759,SAT,395.7458,96,96,7,95,1,89,0.88,0.07,0.99,0.10,0.50,0.50,0.5263741134751774
Random2_0_0,9327,0,0,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.6503,13,12,3705,89759,SAT,349.4383,96.0,96.0,1.0,96.0,0.0,95.0,1.0,0.01,1.0,0.0,0.5,0.5,0.5263741134751774,70.83,4337.5,,13,12,3705,89759,SAT,390.6376,96,96,5,95,1,91,0.83,0.05,0.99,0.10,0.50,0.50,0.5263741134751774
Random2_4_150,8332,4,150,12 states,12 symbols,3030,14,0,1461,12,23,0,0,35.5379,13,12,21034,642240,SAT,519.3045,600.0,600.0,247.0,598.0,2.0,353.0,0.99,0.41,1.0,0.6,0.7,0.7,0.9166666666666666,100.0,164.29,,13,12,21034,642240,SAT,751.1022,600,600,451,592,8,149,0.98,0.75,0.99,0.90,0.90,0.90,0.9474734042553192
Random2_1_300,2970,1,300,12 states,12 symbols,6208,13,0,2797,12,0,0,0,130.9553,13,12,38402,1199014,SAT,696.7144,1200.0,1200.0,1200.0,1178.0,22.0,0.0,0.98,1.0,0.98,1.0,1.0,1.0,0.9791666666666666,100.0,0.0,,13,12,38402,1199014,SAT,869.8625,1200,1200,742,1177,23,458,0.97,0.62,0.98,0.80,0.80,0.80,0.9583333333333334
Random2_8_75,7526,8,75,12 states,12 symbols,1410,13,0,688,12,122,0,0,8.8402,13,12,10985,319561,SAT,464.4031,300.0,300.0,6.0,299.0,1.0,294.0,0.86,0.02,1.0,0.0,0.5,0.5,0.8333333333333334,100.0,938.46,,13,12,10985,319561,SAT,675.4327,300,300,120,291,9,180,0.93,0.40,0.97,0.60,0.70,0.70,0.8541666666666666
Random2_7_18,216,7,18,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5692,13,12,3705,89759,SAT,372.356,96.0,96.0,0.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5263741134751774,70.83,4337.5,,13,12,3705,89759,SAT,390.2318,96,96,5,94,2,91,0.71,0.05,0.98,0.10,0.50,0.50,0.5263741134751774
Random2_3_150,9989,3,150,12 states,12 symbols,3010,13,0,1424,12,27,0,0,33.3554,13,12,20553,626473,SAT,526.0025,600.0,600.0,600.0,600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,207.69,,13,12,20553,626473,SAT,730.9199,600,600,416,595,5,184,0.99,0.69,0.99,0.80,0.80,0.80,0.926418439716312
Random2_0_9,9327,0,9,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5285,13,12,3705,89759,SAT,337.7169,96.0,96.0,1.0,96.0,0.0,95.0,1.0,0.01,1.0,0.0,0.5,0.5,0.5208333333333334,70.83,4337.5,,13,12,3705,89759,SAT,389.9142,96,96,5,95,1,91,0.83,0.05,0.99,0.10,0.50,0.50,0.5263741134751774
Random2_4_18,8332,4,18,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5748,13,12,3705,89759,SAT,397.7412,96.0,96.0,1.0,96.0,0.0,95.0,1.0,0.01,1.0,0.0,0.5,0.5,0.5416666666666666,70.83,4337.5,,13,12,3705,89759,SAT,393.5416,96,96,8,95,1,88,0.89,0.08,0.99,0.20,0.50,0.50,0.5263741134751774
Random2_3_600,9338,3,600,12 states,12 symbols,12433,13,0,6066,12,0,0,0,1612.4259,13,12,80899,2562187,SAT,942.0614,2400.0,2400.0,2400.0,2400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,
Random2_8_9,7526,8,9,12 states,12 symbols,274,17,7,128,12,1041,0,0,1.5449,13,12,3705,89759,SAT,347.3185,96.0,96.0,2.0,96.0,0.0,94.0,1.0,0.02,1.0,0.0,0.5,0.5,0.5263741134751774,70.83,4337.5,,13,12,3705,89759,SAT,379.5417,96,96,6,96,0,90,1.00,0.06,1.00,0.10,0.50,0.50,0.5263741134751774
