File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model (baised_EDSM),number of hard patterns,number of blocked potential-merges by hard patterns,number of soft patterns,number of biased potential-merges by soft patterns,Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random3_8_600,1559,8,600,10 states,8 symbols,10089,15,0,4936,8,0,0,0,1104.9942,11,10,55275,1485103,SAT,152.6029,2400.0,2400.0,2400.0,2400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,55275,1485103,SAT,152.6728,2400,2400,2400,2374,26,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_4_300,3551,4,300,10 states,8 symbols,5034,14,0,2420,8,9,0,0,248.4981,11,10,27599,735093,SAT,86.1065,1200.0,1200.0,1200.0,1179.0,21.0,0.0,0.98,1.0,0.98,1.0,1.0,1.0,0.95,100.0,64.29,,11,10,27599,735093,SAT,80.0199,1200,1200,1200,1188,12,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_6_300,6253,6,300,10 states,8 symbols,5126,14,0,2450,8,21,0,0,230.0821,11,10,27929,744033,SAT,79.1416,1200.0,1200.0,1200.0,1200.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,150.0,,11,10,27929,744033,SAT,79.9114,1200,1200,1200,1156,44,0,0.96,1.00,0.96,1.00,1.00,1.00,0.925
Random3_2_18,1564,2,18,10 states,8 symbols,196,4,16,94,8,367,0,0,0.8444,11,10,2013,43397,SAT,33.2439,84.0,84.0,0.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,20.0,1835.0,,11,10,2013,43397,SAT,35.2742,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.225
Random3_6_18,6253,6,18,10 states,8 symbols,196,4,16,94,8,367,0,0,0.8684,11,10,2013,43397,SAT,33.982,84.0,84.0,1.0,84.0,0.0,83.0,1.0,0.01,1.0,0.0,0.5,0.5,0.25,20.0,1835.0,,11,10,2013,43397,SAT,35.2724,84,84,1,84,0,83,1.00,0.01,1.00,0.00,0.50,0.50,0.225
Random3_6_600,6253,6,600,10 states,8 symbols,10152,15,0,4716,8,0,0,0,1075.5732,11,10,52855,1419543,SAT,143.9348,2400.0,2400.0,2400.0,2400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,52855,1419543,SAT,138.0170,2400,2400,2400,2374,26,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_7_37,9675,7,37,10 states,8 symbols,492,12,9,243,8,463,0,0,3.5506,14,13,4984,147582,SAT,351.7731,148.0,148.0,2.0,146.0,2.0,146.0,0.5,0.01,0.99,0.0,0.5,0.5,0.4313775510204081,57.14,2204.76,,14,13,4984,147582,SAT,351.2852,148,148,2,146,2,146,0.50,0.01,0.99,0.00,0.50,0.50,0.43137755102040815
Random3_0_0,221,0,0,10 states,8 symbols,196,4,16,94,8,367,0,0,0.7875,11,10,2013,43397,SAT,35.3916,84.0,84.0,0.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,0.5,0.0,0.225,20.0,1835.0,,11,10,2013,43397,SAT,35.3611,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.225
Random3_3_150,7968,3,150,10 states,8 symbols,2514,16,0,1171,8,50,0,0,54.6859,11,10,13860,363375,SAT,50.1459,600.0,600.0,362.0,593.0,7.0,238.0,0.98,0.6,0.99,0.7,0.8,0.8,0.95,100.0,312.5,,11,10,13860,363375,SAT,47.9420,600,600,362,593,7,238,0.98,0.60,0.99,0.70,0.80,0.80,0.95
Random3_3_37,7968,3,37,10 states,8 symbols,503,13,19,245,8,807,0,0,10.3411,17,16,6494,232614,SAT,1253.7783,148.0,148.0,2.0,146.0,2.0,146.0,0.5,0.01,0.99,0.0,0.5,0.5,0.3474206349206349,40.62,2521.88,,17,16,6494,232614,SAT,1243.6986,148,148,2,146,2,146,0.50,0.01,0.99,0.00,0.50,0.50,0.3474206349206349
Random3_2_0,1564,2,0,10 states,8 symbols,196,4,16,94,8,367,0,0,0.8492,11,10,2013,43397,SAT,33.2369,84.0,84.0,0.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,20.0,1835.0,,11,10,2013,43397,SAT,35.2413,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.225
Random3_3_0,7968,3,0,10 states,8 symbols,196,4,16,94,8,367,0,0,0.7903,11,10,2013,43397,SAT,35.2624,84.0,84.0,0.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,0.5,0.0,0.225,20.0,1835.0,,11,10,2013,43397,SAT,35.1134,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.225
Random3_8_37,1559,8,37,10 states,8 symbols,504,9,4,204,8,267,0,0,2.5215,10,9,2850,60710,SAT,3.2541,148.0,148.0,3.0,147.0,1.0,145.0,0.75,0.02,0.99,0.0,0.5,0.5,0.6597222222222222,69.23,2053.85,,10,9,2850,60710,SAT,3.6071,148,148,5,146,2,143,0.71,0.03,0.99,0.10,0.50,0.50,0.6333333333333333
Random3_3_300,7968,3,300,10 states,8 symbols,5077,15,0,2368,8,24,0,0,278.9226,11,10,27027,719839,SAT,68.7811,1200.0,1200.0,1200.0,1200.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,160.0,,11,10,27027,719839,SAT,81.0127,1200,1200,1200,1200,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_7_150,9675,7,150,10 states,8 symbols,2517,13,0,1249,8,44,0,0,43.8527,11,10,14718,385893,SAT,42.4225,600.0,600.0,482.0,571.0,29.0,118.0,0.94,0.8,0.95,0.9,0.9,0.9,0.9,100.0,338.46,,11,10,14718,385893,SAT,47.8887,600,600,272,600,0,328,1.00,0.45,1.00,0.60,0.70,0.70,0.9621794871794871
Random3_2_1200,1564,2,1200,10 states,8 symbols,19799,13,0,8844,8,0,0,0,2727.1746,11,10,98263,2649203,SAT,193.9692,4800.0,4800.0,4800.0,4800.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,98263,2649203,SAT,179.3324,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_4_37,3551,4,37,10 states,8 symbols,493,20,13,228,8,387,0,0,11.0897,15,14,5235,168359,SAT,673.9559,148.0,148.0,6.0,144.0,4.0,142.0,0.6,0.04,0.97,0.1,0.5,0.5,0.3642857142857142,60.61,1172.73,,15,14,5235,168359,SAT,715.5164,148,148,6,144,4,142,0.60,0.04,0.97,0.10,0.50,0.50,0.45
Random3_3_600,7968,3,600,10 states,8 symbols,10116,13,0,4486,8,4,0,0,716.5583,11,10,50325,1350519,SAT,140.4637,2400.0,2400.0,2400.0,2400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,30.77,,11,10,50325,1350519,SAT,137.8570,2400,2400,2400,2377,23,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_3_1200,7968,3,1200,10 states,8 symbols,19863,15,0,9774,8,0,0,0,4973.1555,11,10,108493,2926827,SAT,224.1183,4800.0,4800.0,4800.0,4800.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,108493,2926827,SAT,234.8752,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_1_1200,9321,1,1200,10 states,8 symbols,19783,13,0,9197,8,0,0,0,2959.7194,11,10,102146,2754397,SAT,242.8428,4800.0,4800.0,4800.0,4732.0,68.0,0.0,0.99,1.0,0.99,1.0,1.0,1.0,0.975,100.0,0.0,,11,10,102146,2754397,SAT,211.3969,4800,4800,4800,4732,68,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_5_600,6267,5,600,10 states,8 symbols,10043,13,0,4513,8,0,0,0,798.6448,11,10,50622,1358565,SAT,151.1456,2400.0,2400.0,2400.0,2400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,50622,1358565,SAT,120.7743,2400,2400,2400,2400,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_0_600,221,0,600,10 states,8 symbols,10043,13,0,4443,8,8,0,0,514.2754,11,10,49852,1337705,SAT,146.0574,2400.0,2400.0,2400.0,2379.0,21.0,0.0,0.99,1.0,0.99,1.0,1.0,1.0,0.975,100.0,61.54,,11,10,49852,1337705,SAT,147.0749,2400,2400,2400,2379,21,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_1_150,9321,1,150,10 states,8 symbols,2508,12,0,1177,8,27,0,0,27.0152,11,10,13926,364195,SAT,47.7465,600.0,600.0,421.0,584.0,16.0,179.0,0.96,0.7,0.97,0.8,0.8,0.8,0.925,100.0,225.0,,11,10,13926,364195,SAT,46.4849,600,600,421,584,16,179,0.96,0.70,0.97,0.80,0.80,0.80,0.925
Random3_0_37,221,0,37,10 states,8 symbols,501,6,15,230,8,384,0,0,4.5224,12,11,3924,101386,SAT,19.37,148.0,148.0,4.0,148.0,0.0,144.0,1.0,0.03,1.0,0.1,0.5,0.5,0.4343023255813953,28.57,1828.57,,12,11,3924,101386,SAT,26.3522,148,148,4,148,0,144,1.00,0.03,1.00,0.10,0.50,0.50,0.42954545454545456
Random3_6_37,6253,6,37,10 states,8 symbols,477,4,23,237,8,591,0,0,11.3549,15,14,5370,170663,SAT,470.9912,148.0,148.0,0.0,148.0,0.0,148.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3022727272727272,14.81,2188.89,,15,14,5370,170663,SAT,467.3844,148,148,0,148,0,148,0.00,0.00,0.00,0.00,0.50,0.00,0.30227272727272725
