File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model(sicco_EDSM),Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random3_6_300,6253,6,300,10 states,8 symbols,5126,14,0,2450,219.2578,11,10,27929,744033,SAT,77.7902,1200,1200,1200,1156,44,0,0.96,1.0,0.96,1.0,1.0,1.0,0.925,100.0,0.0,,11,10,27929,744033,SAT,78.6475,1200,1200,1200,1156,44,0,0.96,1.00,0.96,1.00,1.00,1.00,0.925
Random3_3_75,7968,3,75,10 states,8 symbols,1206,30,10,555,142.4892,19,18,13452,579443,SAT,2004.0593,300,300,121,246,54,179,0.69,0.4,0.82,0.5,0.6,0.6,0.3751811594202898,75.0,0.0,,19,18,13452,579443,SAT,2011.6577,300,300,119,245,55,181,0.68,0.40,0.82,0.50,0.60,0.60,0.36944444444444446
Random3_3_0,7968,3,0,10 states,8 symbols,196,1,22,91,0.6712,14,13,2856,74798,SAT,638.9072,84,84,0,84,0,84,0.0,0.0,0.0,0.0,0.5,0.0,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,635.7102,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.19903846153846155
Random3_9_0,3863,9,0,10 states,8 symbols,196,1,22,91,0.6684,14,13,2856,74798,SAT,638.7113,84,84,1,84,0,83,1.0,0.01,1.0,0.0,0.5,0.5,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,635.8173,84,84,1,84,0,83,1.00,0.01,1.00,0.00,0.50,0.50,0.19903846153846155
Random3_9_600,3863,9,600,10 states,8 symbols,10107,13,0,4797,625.3312,11,10,53746,1443197,SAT,142.1944,2400,2400,2400,2375,25,0,0.99,1.0,0.99,1.0,1.0,1.0,0.975,100.0,0.0,,11,10,53746,1443197,SAT,124.7590,2400,2400,2400,2375,25,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_0_300,221,0,300,10 states,8 symbols,5081,15,0,2292,160.5103,11,10,26191,697191,SAT,83.4644,1200,1200,1200,1200,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,26191,697191,SAT,83.5405,1200,1200,1200,1200,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_5_75,6267,5,75,10 states,8 symbols,1196,25,10,571,126.7924,17,16,12036,467438,SAT,1550.0231,300,300,53,281,19,247,0.74,0.18,0.94,0.3,0.6,0.6,0.40625,71.43,0.0,,17,16,12036,467438,SAT,1517.3449,300,300,42,282,18,258,0.70,0.14,0.94,0.20,0.50,0.50,0.40625
Random3_1_18,9321,1,18,10 states,8 symbols,196,1,22,91,0.6712,14,13,2856,74798,SAT,635.6201,84,84,0,82,2,84,0.0,0.0,0.98,0.0,0.5,0.5,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,638.7203,84,84,0,82,2,84,0.00,0.00,0.98,0.00,0.50,0.50,0.19903846153846155
Random3_5_18,6267,5,18,10 states,8 symbols,196,1,22,91,0.669,14,13,2856,74798,SAT,635.473,84,84,0,84,0,84,0.0,0.0,0.0,0.0,0.5,0.0,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,635.8458,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.19903846153846155
Random3_2_1200,1564,2,1200,10 states,8 symbols,19799,13,0,8844,2757.5606,11,10,98263,2649203,SAT,207.3672,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,98263,2649203,SAT,176.8125,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_8_150,1559,8,150,10 states,8 symbols,2517,13,0,1110,41.1402,11,10,13189,344471,SAT,39.8758,600,600,600,586,14,0,0.98,1.0,0.98,1.0,1.0,1.0,0.975,100.0,0.0,,11,10,13189,344471,SAT,41.4963,600,600,600,585,15,0,0.98,1.00,0.97,1.00,1.00,1.00,0.95
Random3_4_300,3551,4,300,10 states,8 symbols,5034,14,0,2420,235.3225,11,10,27599,735093,SAT,86.2429,1200,1200,1200,1179,21,0,0.98,1.0,0.98,1.0,1.0,1.0,0.95,100.0,0.0,,11,10,27599,735093,SAT,77.1091,1200,1200,1200,1188,12,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_8_75,1559,8,75,10 states,8 symbols,1185,11,2,557,7.9039,13,12,8606,254066,SAT,353.0652,300,300,42,295,5,258,0.89,0.14,0.98,0.2,0.6,0.6,0.6416666666666666,84.62,0.0,,13,12,8606,254066,SAT,337.4435,300,300,22,299,1,278,0.96,0.07,1.00,0.10,0.50,0.50,0.7333333333333334
Random3_3_37,7968,3,37,10 states,8 symbols,503,10,20,236,5.4513,16,15,5840,197208,SAT,969.9215,148,148,2,146,2,146,0.5,0.01,0.99,0.0,0.5,0.5,0.3168103448275862,33.33,0.0,,16,15,5840,197208,SAT,963.9418,148,148,2,146,2,146,0.50,0.01,0.99,0.00,0.50,0.50,0.3168103448275862
Random3_2_37,1564,2,37,10 states,8 symbols,491,8,12,207,2.7356,12,11,3648,92933,SAT,42.5858,148,148,3,148,0,145,1.0,0.02,1.0,0.0,0.5,0.5,0.5011363636363637,40.0,0.0,,12,11,3648,92933,SAT,42.9344,148,148,3,148,0,145,1.00,0.02,1.00,0.00,0.50,0.50,0.5011363636363637
Random3_2_75,1564,2,75,10 states,8 symbols,1178,14,1,575,13.2294,11,10,7304,185525,SAT,28.0191,300,300,47,295,5,253,0.9,0.16,0.98,0.3,0.6,0.6,0.725,93.33,0.0,,11,10,7304,185525,SAT,27.4734,300,300,47,295,5,253,0.90,0.16,0.98,0.30,0.60,0.60,0.725
Random3_3_18,7968,3,18,10 states,8 symbols,196,1,22,91,0.6823,14,13,2856,74798,SAT,642.9681,84,84,0,84,0,84,0.0,0.0,0.0,0.0,0.5,0.0,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,638.8702,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.19903846153846155
Random3_7_150,9675,7,150,10 states,8 symbols,2517,13,0,1249,41.8618,11,10,14718,385893,SAT,50.4654,600,600,272,600,0,328,1.0,0.45,1.0,0.6,0.7,0.7,0.9621794871794872,100.0,0.0,,11,10,14718,385893,SAT,47.5583,600,600,272,600,0,328,1.00,0.45,1.00,0.60,0.70,0.70,0.9621794871794871
Random3_7_0,9675,7,0,10 states,8 symbols,196,1,22,91,0.6776,14,13,2856,74798,SAT,645.319,84,84,2,84,0,82,1.0,0.02,1.0,0.0,0.5,0.5,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,635.7631,84,84,1,84,0,83,1.00,0.01,1.00,0.00,0.50,0.50,0.19903846153846155
Random3_6_75,6253,6,75,10 states,8 symbols,1165,12,6,464,12.0906,13,12,7397,216975,SAT,164.0488,300,300,4,296,4,296,0.5,0.01,0.99,0.0,0.5,0.5,0.5321808510638297,66.67,0.0,,13,12,7397,216975,SAT,178.6560,300,300,3,298,2,297,0.60,0.01,0.99,0.00,0.50,0.50,0.6247340425531915
Random3_7_1200,9675,7,1200,10 states,8 symbols,19890,15,0,9649,4596.0634,11,10,107118,2889577,SAT,204.8988,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,107118,2889577,SAT,201.4106,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_1_600,9321,1,600,10 states,8 symbols,10098,13,0,4629,551.2262,11,10,51898,1393133,SAT,168.662,2400,2400,2400,2400,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,51898,1393133,SAT,151.8359,2400,2400,2400,2400,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_1_300,9321,1,300,10 states,8 symbols,5114,15,0,2209,180.5175,11,10,25278,672457,SAT,80.8276,1200,1200,1200,1183,17,0,0.99,1.0,0.99,1.0,1.0,1.0,0.975,100.0,0.0,,11,10,25278,672457,SAT,77.7048,1200,1200,1200,1183,17,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_4_75,3551,4,75,10 states,8 symbols,1157,22,6,353,37.7659,15,14,7110,235609,SAT,518.1404,300,300,67,273,27,233,0.71,0.22,0.91,0.3,0.6,0.6,0.5142857142857142,78.57,0.0,,15,14,7110,235609,SAT,512.3439,300,300,67,273,27,233,0.71,0.22,0.91,0.30,0.60,0.60,0.5142857142857142
Random3_8_300,1559,8,300,10 states,8 symbols,5104,15,0,2434,216.7516,11,10,27753,739507,SAT,82.3398,1200,1200,1200,1175,25,0,0.98,1.0,0.98,1.0,1.0,1.0,0.95,100.0,0.0,,11,10,27753,739507,SAT,81.7509,1200,1200,1200,1168,32,0,0.97,1.00,0.97,1.00,1.00,1.00,0.975
Random3_5_600,6267,5,600,10 states,8 symbols,10043,13,0,4513,752.298,11,10,50622,1358565,SAT,149.272,2400,2400,2400,2400,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,50622,1358565,SAT,116.6729,2400,2400,2400,2400,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_7_37,9675,7,37,10 states,8 symbols,492,11,10,230,3.1122,13,12,4355,120411,SAT,343.2373,148,148,8,141,7,140,0.53,0.05,0.95,0.1,0.5,0.5,0.2979166666666666,52.38,0.0,,13,12,4355,120411,SAT,336.1709,148,148,8,143,5,140,0.62,0.05,0.97,0.10,0.50,0.50,0.39335106382978724
Random3_1_75,9321,1,75,10 states,8 symbols,1209,10,0,603,5.9807,11,10,7612,192659,SAT,25.5498,300,300,43,293,7,257,0.86,0.14,0.98,0.2,0.6,0.6,0.725,100.0,0.0,,11,10,7612,192659,SAT,27.6017,300,300,145,290,10,155,0.94,0.48,0.97,0.60,0.70,0.70,0.8
Random3_2_300,1564,2,300,10 states,8 symbols,5085,12,0,2531,147.7884,11,10,28820,767687,SAT,70.4406,1200,1200,1200,1190,10,0,0.99,1.0,0.99,1.0,1.0,1.0,0.975,100.0,0.0,,11,10,28820,767687,SAT,69.3066,1200,1200,1200,1190,10,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_2_0,1564,2,0,10 states,8 symbols,196,1,22,91,0.6751,14,13,2856,74798,SAT,636.2518,84,84,0,84,0,84,0.0,0.0,0.0,0.0,0.5,0.0,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,635.6732,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.19903846153846155
Random3_7_300,9675,7,300,10 states,8 symbols,5100,13,0,2151,158.7331,11,10,24640,654689,SAT,52.7034,1200,1200,1200,1189,11,0,0.99,1.0,0.99,1.0,1.0,1.0,0.975,100.0,0.0,,11,10,24640,654689,SAT,58.7491,1200,1200,1200,1185,15,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_9_1200,3863,9,1200,10 states,8 symbols,19843,13,0,9463,2862.6069,11,10,105072,2833665,SAT,168.5129,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,105072,2833665,SAT,164.7211,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_0_37,221,0,37,10 states,8 symbols,501,11,21,234,7.5059,17,16,6307,224749,SAT,1268.865,148,148,7,146,2,141,0.78,0.05,0.99,0.1,0.5,0.5,0.284375,34.38,0.0,,17,16,6307,224749,SAT,1225.4898,148,148,5,147,1,143,0.83,0.03,0.99,0.10,0.50,0.50,0.284375
Random3_9_150,3863,9,150,10 states,8 symbols,2513,15,0,1157,57.2823,11,10,13706,358961,SAT,28.3701,600,600,415,568,32,185,0.93,0.69,0.95,0.8,0.8,0.8,0.9,100.0,0.0,,11,10,13706,358961,SAT,43.5115,600,600,332,587,13,268,0.96,0.55,0.98,0.70,0.80,0.80,0.925
Random3_2_600,1564,2,600,10 states,8 symbols,10087,13,0,4584,799.9226,11,10,51403,1379723,SAT,150.0166,2400,2400,2400,2400,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,51403,1379723,SAT,115.2657,2400,2400,2400,2353,47,0,0.98,1.00,0.98,1.00,1.00,1.00,0.95
Random3_1_37,9321,1,37,10 states,8 symbols,510,7,18,223,4.1677,14,13,4704,139470,SAT,404.2106,148,148,0,148,0,148,0.0,0.0,0.0,0.0,0.5,0.0,0.3568627450980392,28.0,0.0,,14,13,4704,139470,SAT,371.8063,148,148,0,148,0,148,0.00,0.00,0.00,0.00,0.50,0.00,0.37596153846153846
Random3_1_1200,9321,1,1200,10 states,8 symbols,19783,13,0,9197,2856.8826,11,10,102146,2754397,SAT,240.5288,4800,4800,4800,4732,68,0,0.99,1.0,0.99,1.0,1.0,1.0,0.975,100.0,0.0,,11,10,102146,2754397,SAT,211.3345,4800,4800,4800,4732,68,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_0_150,221,0,150,10 states,8 symbols,2517,14,1,1196,63.1784,12,11,15516,442588,SAT,349.5574,600,600,206,582,18,394,0.92,0.34,0.97,0.5,0.7,0.7,0.8829545454545455,93.33,0.0,,12,11,15516,442588,SAT,351.3673,600,600,257,574,26,343,0.91,0.43,0.96,0.60,0.70,0.70,0.8686046511627907
Random3_5_0,6267,5,0,10 states,8 symbols,196,1,22,91,0.6634,14,13,2856,74798,SAT,636.2823,84,84,0,84,0,84,0.0,0.0,0.0,0.0,0.5,0.0,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,638.7760,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.19903846153846155
Random3_6_0,6253,6,0,10 states,8 symbols,196,1,22,91,0.6719,14,13,2856,74798,SAT,636.0532,84,84,0,84,0,84,0.0,0.0,0.0,0.0,0.5,0.0,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,635.7817,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.19903846153846155
Random3_6_18,6253,6,18,10 states,8 symbols,196,1,22,91,0.666,14,13,2856,74798,SAT,645.3003,84,84,0,84,0,84,0.0,0.0,0.0,0.0,0.5,0.0,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,635.8872,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.19903846153846155
Random3_0_0,221,0,0,10 states,8 symbols,196,1,22,91,0.7305,14,13,2856,74798,SAT,640.3799,84,84,0,84,0,84,0.0,0.0,0.0,0.0,0.5,0.0,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,638.6696,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.19903846153846155
Random3_6_1200,6253,6,1200,10 states,8 symbols,19917,15,0,9780,4766.8545,11,10,108559,2928615,SAT,245.8372,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,108559,2928615,SAT,204.0205,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_3_150,7968,3,150,10 states,8 symbols,2514,16,1,1253,55.586,12,11,16200,463399,SAT,227.8425,600,600,600,594,6,0,0.99,1.0,0.99,1.0,1.0,1.0,0.9068181818181816,94.12,0.0,,12,11,16200,463399,SAT,173.6808,600,600,600,574,26,0,0.96,1.00,0.96,1.00,1.00,1.00,0.8590909090909091
Random3_4_0,3551,4,0,10 states,8 symbols,196,1,22,91,0.6622,14,13,2856,74798,SAT,638.7205,84,84,0,84,0,84,0.0,0.0,0.0,0.0,0.5,0.0,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,635.6704,84,84,0,84,0,84,0.00,0.00,0.00,0.00,0.50,0.00,0.19903846153846155
Random3_4_150,3551,4,150,10 states,8 symbols,2494,13,0,1170,52.1852,11,10,13849,362351,SAT,47.9872,600,600,332,597,3,268,0.99,0.55,0.99,0.7,0.8,0.8,0.95,100.0,0.0,,11,10,13849,362351,SAT,48.2683,600,600,332,597,3,268,0.99,0.55,0.99,0.70,0.80,0.80,0.95
Random3_5_300,6267,5,300,10 states,8 symbols,5055,12,0,2438,140.0356,11,10,27797,739973,SAT,86.7827,1200,1200,1200,1196,4,0,1.0,1.0,1.0,1.0,1.0,1.0,0.975,100.0,0.0,,11,10,27797,739973,SAT,80.7421,1200,1200,1200,1196,4,0,1.00,1.00,1.00,1.00,1.00,1.00,0.975
Random3_5_150,6267,5,150,10 states,8 symbols,2498,12,1,1089,49.9083,11,10,12958,338213,SAT,48.7259,600,600,266,578,22,334,0.92,0.44,0.96,0.6,0.7,0.7,0.875,92.31,0.0,,11,10,12958,338213,SAT,47.3217,600,600,266,578,22,334,0.92,0.44,0.96,0.60,0.70,0.70,0.875
Random3_7_600,9675,7,600,10 states,8 symbols,10097,13,0,4553,623.5968,11,10,51062,1370485,SAT,115.9749,2400,2400,2400,2372,28,0,0.99,1.0,0.99,1.0,1.0,1.0,0.975,100.0,0.0,,11,10,51062,1370485,SAT,129.7875,2400,2400,2400,2400,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_8_37,1559,8,37,10 states,8 symbols,504,7,5,244,1.6548,12,11,4092,103764,SAT,17.7288,148,148,0,148,0,148,0.0,0.0,0.0,0.0,0.5,0.0,0.3818181818181818,58.33,0.0,,12,11,4092,103764,SAT,19.3448,148,148,0,148,0,148,0.00,0.00,0.00,0.00,0.50,0.00,0.38181818181818183
Random3_7_75,9675,7,75,10 states,8 symbols,1173,15,8,447,20.4708,13,12,7176,211576,SAT,170.3564,300,300,111,266,34,189,0.77,0.37,0.89,0.5,0.6,0.6,0.6645833333333333,65.22,0.0,,13,12,7176,211576,SAT,181.9213,300,300,127,264,36,173,0.78,0.42,0.88,0.50,0.70,0.70,0.61875
Random3_5_37,6267,5,37,10 states,8 symbols,500,8,18,192,4.0132,13,12,3861,106255,SAT,74.8446,148,148,2,147,1,146,0.67,0.01,0.99,0.0,0.5,0.5,0.2520833333333333,30.77,0.0,,13,12,3861,106255,SAT,75.0912,148,148,2,147,1,146,0.67,0.01,0.99,0.00,0.50,0.50,0.2520833333333333
Random3_8_600,1559,8,600,10 states,8 symbols,10089,15,0,4936,1080.1238,11,10,55275,1485103,SAT,152.3436,2400,2400,2400,2400,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,55275,1485103,SAT,176.4459,2400,2400,2400,2374,26,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_7_18,9675,7,18,10 states,8 symbols,196,1,22,91,0.674,14,13,2856,74798,SAT,638.7623,84,84,1,84,0,83,1.0,0.01,1.0,0.0,0.5,0.5,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,635.8740,84,84,1,84,0,83,1.00,0.01,1.00,0.00,0.50,0.50,0.19903846153846155
Random3_5_1200,6267,5,1200,10 states,8 symbols,19773,13,0,8861,2919.3097,11,10,98450,2654269,SAT,203.5538,4800,4800,4800,4800,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,98450,2654269,SAT,199.2467,4800,4800,4800,4800,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_9_18,3863,9,18,10 states,8 symbols,196,1,22,91,0.6657,14,13,2856,74798,SAT,645.3431,84,84,0,84,0,84,0.0,0.0,0.0,0.0,0.5,0.0,0.1990384615384615,4.35,0.0,,14,13,2856,74798,SAT,635.8037,84,84,1,84,0,83,1.00,0.01,1.00,0.00,0.50,0.50,0.19903846153846155
Random3_3_600,7968,3,600,10 states,8 symbols,10116,13,0,4486,669.2244,11,10,50325,1350519,SAT,138.684,2400,2400,2400,2400,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,50325,1350519,SAT,143.6700,2400,2400,2400,2377,23,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_6_150,6253,6,150,10 states,8 symbols,2546,15,0,1241,62.563,11,10,14630,383993,SAT,50.6257,600,600,415,590,10,185,0.98,0.69,0.98,0.8,0.8,0.8,0.975,100.0,0.0,,11,10,14630,383993,SAT,49.9963,600,600,415,590,10,185,0.98,0.69,0.98,0.80,0.80,0.80,0.975
Random3_0_75,221,0,75,10 states,8 symbols,1194,27,15,587,122.9477,19,18,14060,609495,SAT,2039.0021,300,300,4,300,0,296,1.0,0.01,1.0,0.0,0.5,0.5,0.2916666666666667,64.29,0.0,,19,18,14060,609495,SAT,2175.8300,300,300,4,300,0,296,1.00,0.01,1.00,0.00,0.50,0.50,0.2916666666666667
Random3_9_75,3863,9,75,10 states,8 symbols,1187,22,21,566,135.0286,19,18,13661,591443,SAT,2101.1182,300,300,9,299,1,291,0.9,0.03,1.0,0.1,0.5,0.5,0.2735915492957746,51.16,0.0,,19,18,13661,591443,SAT,2096.4817,300,300,9,299,1,291,0.90,0.03,1.00,0.10,0.50,0.50,0.2735915492957746
Random3_2_150,1564,2,150,10 states,8 symbols,2493,12,0,1063,32.3871,11,10,12672,330223,SAT,39.1868,600,600,343,588,12,257,0.97,0.57,0.98,0.7,0.8,0.8,0.875,100.0,0.0,,11,10,12672,330223,SAT,47.1678,600,600,341,576,24,259,0.93,0.57,0.96,0.70,0.80,0.80,0.875
Random3_4_600,3551,4,600,10 states,8 symbols,10035,13,0,4704,711.2681,11,10,52723,1415483,SAT,120.5599,2400,2400,2400,2372,28,0,0.99,1.0,0.99,1.0,1.0,1.0,0.975,100.0,0.0,,11,10,52723,1415483,SAT,113.0854,2400,2400,2400,2372,28,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
Random3_3_300,7968,3,300,10 states,8 symbols,5077,15,0,2368,261.1517,11,10,27027,719839,SAT,80.9912,1200,1200,1200,1200,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,,11,10,27027,719839,SAT,80.8884,1200,1200,1200,1200,0,0,1.00,1.00,1.00,1.00,1.00,1.00,1.0
Random3_0_600,221,0,600,10 states,8 symbols,10043,13,0,4443,487.9421,11,10,49852,1337705,SAT,146.216,2400,2400,2400,2379,21,0,0.99,1.0,0.99,1.0,1.0,1.0,0.975,100.0,0.0,,11,10,49852,1337705,SAT,143.6369,2400,2400,2400,2379,21,0,0.99,1.00,0.99,1.00,1.00,1.00,0.975
